week,category,weekly_rank,Movie Name,season_title,weekly_hours_viewed,Duration,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,episode_launch_details
2022-02-20,Films (English),8,Downfall: The Case Against Boeing,,7420000,,,1,False,
2022-02-20,Films (English),9,Despicable Me,,7170000,,,3,False,
2022-02-20,Films (English),10,The Vanishing,,7030000,,,1,False,
2022-02-13,Films (English),1,The Tinder Swindler,,64700000,,,2,False,
2022-02-13,Films (English),2,Tall Girl 2,,27440000,,,1,False,
2022-02-13,Films (English),3,13 Hours: The Secret Soldiers of Benghazi,,13270000,,,2,False,
2022-02-13,Films (English),4,Despicable Me 2,,13080000,,,2,False,
2022-02-13,Films (English),5,Home Team,,10550000,,,3,False,
2022-02-13,Films (English),6,Despicable Me,,8950000,,,2,False,
2022-02-13,Films (English),7,Dora and the Lost City of Gold,,8750000,,,1,False,
2022-02-13,Films (English),8,Faster,,6850000,,,2,False,
2022-02-13,Films (English),9,The Power of the Dog,,5460000,,,3,False,
2022-02-13,Films (English),10,Don't Look Up,,5360000,,,8,False,
2022-02-06,Films (English),1,The Tinder Swindler,,45800000,,,1,False,
2022-02-06,Films (English),2,Home Team,,33630000,,,2,False,
2022-02-06,Films (English),3,Despicable Me 2,,14340000,,,1,False,
2022-02-06,Films (English),4,13 Hours: The Secret Soldiers of Benghazi,,12980000,,,1,False,
2022-02-06,Films (English),5,Transformers: Revenge of the Fallen,,9790000,,,1,False,
2022-02-06,Films (English),6,The Royal Treatment,,8510000,,,3,False,
2022-02-06,Films (English),7,Don't Look Up,,6930000,,,7,False,
2022-02-06,Films (English),8,Despicable Me,,6850000,,,1,False,
2022-02-06,Films (English),9,Can You Keep a Secret?,,6410000,,,1,False,
2022-02-06,Films (English),10,Faster,,6370000,,,1,False,
2022-01-30,Films (English),1,The Royal Treatment,,26580000,,,2,False,
2022-01-30,Films (English),2,Home Team,,21050000,,,1,False,
2022-01-30,Films (English),3,Munich  The Edge of War,,17320000,,,2,False,
2022-01-30,Films (English),4,Don't Look Up,,10250000,,,6,False,
2022-01-30,Films (English),5,The Secret Life of Pets 2,,7850000,,,3,False,
2022-01-30,Films (English),6,Red Notice,,6540000,,,12,False,
2022-01-30,Films (English),7,Hotel Transylvania 3: Summer Vacation,,6280000,,,5,False,
2022-01-30,Films (English),8,Brazen,,5840000,,,3,False,
2022-01-30,Films (English),9,The Possession of Hannah Grace,,5760000,,,1,False,
2022-01-30,Films (English),10,A Perfect Enemy,,4870000,,,1,False,
2022-01-23,Films (English),1,The Royal Treatment,,42490000,,,1,False,
2022-01-23,Films (English),2,Brazen,,28570000,,,2,False,
2022-01-23,Films (English),3,Don't Look Up,,17130000,,,5,False,
2022-01-23,Films (English),4,The Secret Life of Pets 2,,16800000,,,2,False,
2022-01-23,Films (English),5,Riverdance: The Animated Adventure,,11840000,,,2,False,
2022-01-23,Films (English),6,Munich  The Edge of War,,11110000,,,1,False,
2022-01-23,Films (English),7,After We Fell,,8980000,,,1,False,
2022-01-23,Films (English),8,Red Notice,,7310000,,,11,False,
2022-01-23,Films (English),9,Back to the Outback,,6320000,,,7,False,
2022-01-23,Films (English),10,Mother/Android,,5330000,,,3,False,
2022-01-16,Films (English),1,Brazen,,45340000,,,1,False,
2022-01-16,Films (English),2,Don't Look Up,,28390000,,,4,False,
2022-01-16,Films (English),3,Mother/Android,,23170000,,,2,False,
2022-01-16,Films (English),4,The Secret Life of Pets 2,,9390000,,,1,False,
2022-01-16,Films (English),5,Just Go With It,,8790000,,,3,False,
2022-01-16,Films (English),6,Red Notice,,8710000,,,10,False,
2022-01-16,Films (English),7,Back to the Outback,,8710000,,,6,False,
2022-01-16,Films (English),8,Tides,,8470000,,,1,False,
2022-01-16,Films (English),9,Riverdance: The Animated Adventure,,7860000,,,1,False,
2022-01-16,Films (English),10,The Clovehitch Killer,,7000000,,,1,False,
2022-01-09,Films (English),1,Don't Look Up,,58200000,,,3,False,
2022-01-09,Films (English),2,Mother/Android,,29730000,,,1,False,
2022-01-09,Films (English),3,The Lost Daughter,,20370000,,,2,False,
2022-01-09,Films (English),4,Back to the Outback,,12430000,,,5,False,
2022-01-09,Films (English),5,The Unforgivable,,11340000,,,5,False,
2022-01-09,Films (English),6,Red Notice,,11090000,,,9,False,
2022-01-09,Films (English),7,Just Go With It,,10530000,,,2,False,
2022-01-09,Films (English),8,Journey 2: The Mysterious Island,,10520000,,,2,False,
2022-01-09,Films (English),9,Seal Team,,10310000,,,1,False,
2022-01-09,Films (English),10,The Longest Yard,,9960000,,,1,False,
2022-01-02,Films (English),1,Don't Look Up,,152290000,,,2,False,
2022-01-02,Films (English),2,The Unforgivable,,21310000,,,4,False,
2022-01-02,Films (English),3,The Lost Daughter,,18260000,,,1,False,
2022-01-02,Films (English),4,Back to the Outback,,17720000,,,4,False,
2022-01-02,Films (English),5,Red Notice,,14540000,,,8,False,
2022-01-02,Films (English),6,Spider-Man: Homecoming,,14180000,,,3,False,
2022-01-02,Films (English),7,Fast & Furious Presents: Hobbs & Shaw,,12870000,,,2,False,
2022-01-02,Films (English),8,Death to 2021,,10380000,,,1,False,
2022-01-02,Films (English),9,Journey 2: The Mysterious Island,,5440000,,,1,False,
2022-01-02,Films (English),10,Spider-Man,,5430000,,,1,False,
2021-12-26,Films (English),1,Don't Look Up,,111030000,,,1,False,
2021-12-26,Films (English),2,The Unforgivable,,26600000,,,3,False,
2021-12-26,Films (English),3,Fast & Furious Presents: Hobbs & Shaw,,26590000,,,1,False,
2021-12-26,Films (English),4,Back to the Outback,,24750000,,,3,False,
2021-12-26,Films (English),5,Spider-Man: Homecoming,,20000000,,,2,False,
2021-12-26,Films (English),6,The Christmas Chronicles,,12910000,,,4,False,
2021-12-26,Films (English),7,Red Notice,,12140000,,,7,False,
2021-12-26,Films (English),8,A California Christmas: City Lights,,11630000,,,2,False,
2021-12-26,Films (English),9,The Christmas Chronicles: Part Two,,10990000,,,3,False,
2021-12-26,Films (English),10,A Boy Called Christmas,,9120000,,,5,False,
2021-12-19,Films (English),1,The Unforgivable,,74440000,,,2,False,
2021-12-19,Films (English),2,Back to the Outback,,38990000,,,2,False,
2021-12-19,Films (English),3,A California Christmas: City Lights,,22860000,,,1,False,
2021-12-19,Films (English),4,Red Notice,,12710000,,,6,False,
2021-12-19,Films (English),5,The Shack,,11730000,,,1,False,
2021-12-19,Films (English),6,Spider-Man: Homecoming,,9370000,,,1,False,
2021-12-19,Films (English),7,John Wick: Chapter 3 - Parabellum,,8790000,,,1,False,
2021-12-19,Films (English),8,The Christmas Chronicles,,8430000,,,3,False,
2021-12-19,Films (English),9,The Christmas Chronicles: Part Two,,7840000,,,2,False,
2021-12-19,Films (English),10,A Boy Called Christmas,,7270000,,,4,False,
2021-12-12,Films (English),1,The Unforgivable,,85860000,,,1,False,
2021-12-12,Films (English),2,Red Notice,,18010000,,,5,False,
2021-12-12,Films (English),3,Back to the Outback,,16170000,,,1,False,
2021-12-12,Films (English),4,The Power of the Dog,,13280000,,,2,False,
2021-12-12,Films (English),5,Single All The Way,,11140000,,,2,False,
2021-12-12,Films (English),6,A Boy Called Christmas,,10750000,,,3,False,
2021-12-12,Films (English),7,A Castle For Christmas,,10050000,,,3,False,
2021-12-12,Films (English),8,Redemption Day,,9790000,,,1,False,
2021-12-12,Films (English),9,Bruised,,8970000,,,3,False,
2021-12-12,Films (English),10,The Christmas Chronicles,,8510000,,,2,False,
2021-12-05,Films (English),1,The Power of the Dog,,27200000,,,1,False,
2021-12-05,Films (English),2,A Castle For Christmas,,25550000,,,2,False,
2021-12-05,Films (English),3,Red Notice,,25400000,,,4,False,
2021-12-05,Films (English),4,Bruised,,23370000,,,2,False,
2021-12-05,Films (English),5,A Boy Called Christmas,,19360000,,,2,False,
2021-12-05,Films (English),6,Single All The Way,,13820000,,,1,False,
2021-12-05,Films (English),7,14 Peaks: Nothing Is Impossible,,12170000,,,1,False,
2021-12-05,Films (English),8,The Christmas Chronicles,,7940000,,,1,False,
2021-12-05,Films (English),9,The Christmas Chronicles: Part Two,,7790000,,,1,False,
2021-12-05,Films (English),10,Love Hard,,7240000,,,5,False,
2021-11-28,Films (English),1,Red Notice,,50650000,,,3,False,
2021-11-28,Films (English),2,Bruised,,47700000,,,1,False,
2021-11-28,Films (English),3,A Boy Called Christmas,,26820000,,,1,False,
2021-11-28,Films (English),4,A Castle For Christmas,,20870000,,,1,False,
2021-11-28,Films (English),5,The Princess Switch 3: Romancing the Star,,16250000,,,2,False,
2021-11-28,Films (English),6,The Croods,,15860000,,,2,False,
2021-11-28,Films (English),7,Jack Reacher: Never Go Back,,14670000,,,1,False,
2021-11-28,Films (English),8,Extinct,,13320000,,,1,False,
2021-11-28,Films (English),9,Central Intelligence,,10520000,,,2,False,
2021-11-28,Films (English),10,Love Hard,,9780000,,,4,False,
2021-11-21,Films (English),1,Red Notice,,129110000,,,2,False,
2021-11-21,Films (English),2,The Princess Switch 3: Romancing the Star,,24770000,,,1,False,
2021-11-21,Films (English),3,Love Hard,,21240000,,,3,False,
2021-11-21,Films (English),4,Central Intelligence,,14910000,,,1,False,
2021-11-21,Films (English),5,The Harder They Fall,,13770000,,,3,False,
2021-11-21,Films (English),6,The Croods,,13440000,,,1,False,
2021-11-21,Films (English),7,Army of Thieves,,12260000,,,4,False,
2021-11-21,Films (English),8,Trolls,,10120000,,,1,False,
2021-11-21,Films (English),9,6 Underground,,7770000,,,1,False,
2021-11-21,Films (English),10,Goosebumps 2: Haunted Halloween,,7680000,,,1,False,
2021-11-14,Films (English),1,Red Notice,,148720000,,,1,False,
2021-11-14,Films (English),2,Love Hard,,58560000,,,2,False,
2021-11-14,Films (English),3,The Harder They Fall,,33060000,,,2,False,
2021-11-14,Films (English),4,Army of Thieves,,20560000,,,3,False,
2021-11-14,Films (English),5,Father Christmas Is Back,,13780000,,,1,False,
2021-11-14,Films (English),6,211,,7900000,,,1,False,
2021-11-14,Films (English),7,Army of the Dead,,7620000,,,3,False,
2021-11-14,Films (English),8,Passing,,7490000,,,1,False,
2021-11-14,Films (English),9,Transformers: The Last Knight,,6920000,,,2,False,
2021-11-14,Films (English),10,Jumanji: The Next Level,,6760000,,,1,False,
2021-11-07,Films (English),1,Army of Thieves,,71610000,,,2,False,
2021-11-07,Films (English),2,The Harder They Fall,,64760000,,,1,False,
2021-11-07,Films (English),3,Love Hard,,40530000,,,1,False,
2021-11-07,Films (English),4,Army of the Dead,,16910000,,,2,False,
2021-11-07,Films (English),5,Transformers: The Last Knight,,13180000,,,1,False,
2021-11-07,Films (English),6,21 Jump Street,,11690000,,,1,False,
2021-11-07,Films (English),7,Hypnotic,,11140000,,,2,False,
2021-11-07,Films (English),8,The Girl in the Spider's Web,,6580000,,,1,False,
2021-11-07,Films (English),9,Amina,,6110000,,,1,False,
2021-11-07,Films (English),10,Just Go With It,,5740000,,,1,False,
2021-10-31,Films (English),1,Army of Thieves,,49640000,,,1,False,
2021-10-31,Films (English),2,Hypnotic,,24620000,,,1,False,
2021-10-31,Films (English),3,Night Teeth,,17010000,,,2,False,
2021-10-31,Films (English),4,Final Score,,9840000,,,1,False,
2021-10-31,Films (English),5,King Arthur: Legend of the Sword,,9150000,,,1,False,
2021-10-31,Films (English),6,Only Mine,,6670000,,,1,False,
2021-10-31,Films (English),7,Army of the Dead,,5780000,,,1,False,
2021-10-31,Films (English),8,Bloodshot,,5600000,,,1,False,
2021-10-31,Films (English),9,A Dog's Journey,,5350000,,,2,False,
2021-10-31,Films (English),10,Venom,,4190000,,,4,False,
2021-10-24,Films (English),1,Night Teeth,,31870000,,,1,False,
2021-10-24,Films (English),2,Venom,,7900000,,,3,False,
2021-10-24,Films (English),3,What Happens in Vegas,,7380000,,,1,False,
2021-10-24,Films (English),4,A Dog's Journey,,5780000,,,1,False,
2021-10-24,Films (English),5,My Little Pony: A New Generation,,5570000,,,5,False,
2021-10-24,Films (English),6,Unfaithful,,5350000,,,1,False,
2021-10-24,Films (English),7,Going in Style,,4520000,,,2,False,
2021-10-24,Films (English),8,The Guilty,,4400000,,,4,False,
2021-10-24,Films (English),9,Street Kings,,3440000,,,1,False,
2021-10-24,Films (English),10,Hotel Transylvania 3: Summer Vacation,,3430000,,,4,False,
2021-10-17,Films (English),1,Venom,,20410000,,,2,False,
2021-10-17,Films (English),2,The Guilty,,12590000,,,3,False,
2021-10-17,Films (English),3,Security,,9470000,,,2,False,
2021-10-17,Films (English),4,My Little Pony: A New Generation,,8220000,,,4,False,
2021-10-17,Films (English),5,There's Someone Inside Your House,,7380000,,,2,False,
2021-10-17,Films (English),6,Pokémon the Movie: Secrets of the Jungle,,7300000,,,2,False,
2021-10-17,Films (English),7,Redemption,,5800000,,,1,False,
2021-10-17,Films (English),8,Titanic,,5000000,,,2,False,
2021-10-17,Films (English),9,Going in Style,,4950000,,,1,False,
2021-10-17,Films (English),10,Knight and Day,,4770000,,,1,False,
2021-10-10,Films (English),1,The Guilty,,42280000,,,2,False,
2021-10-10,Films (English),2,There's Someone Inside Your House,,20480000,,,1,False,
2021-10-10,Films (English),3,Venom,,13920000,,,1,False,
2021-10-10,Films (English),4,My Little Pony: A New Generation,,13370000,,,3,False,
2021-10-10,Films (English),5,Titanic,,10270000,,,1,False,
2021-10-10,Films (English),6,Ride Along 2,,8030000,,,1,False,
2021-10-10,Films (English),7,Heat,,7650000,,,1,False,
2021-10-10,Films (English),8,Pokémon the Movie: Secrets of the Jungle,,7520000,,,1,False,
2021-10-10,Films (English),9,Mr. & Mrs. Smith,,7180000,,,1,False,
2021-10-10,Films (English),10,Security,,6830000,,,1,False,
2021-10-03,Films (English),1,The Guilty,,47600000,,,1,False,
2021-10-03,Films (English),2,My Little Pony: A New Generation,,24510000,,,2,False,
2021-10-03,Films (English),3,The Starling,,20130000,,,2,False,
2021-10-03,Films (English),4,No One Gets Out Alive,,17010000,,,1,False,
2021-10-03,Films (English),5,Britney Vs Spears,,16750000,,,1,False,
2021-10-03,Films (English),6,Intrusion,,12050000,,,2,False,
2021-10-03,Films (English),7,Grown Ups,,8130000,,,2,False,
2021-10-03,Films (English),8,Kate,,5680000,,,4,False,
2021-10-03,Films (English),9,Man on Fire,,4960000,,,3,False,
2021-10-03,Films (English),10,Vivo,,4160000,,,7,False,
2021-09-26,Films (English),1,Intrusion,,30040000,,,1,False,
2021-09-26,Films (English),2,The Starling,,16670000,,,1,False,
2021-09-26,Films (English),3,My Little Pony: A New Generation,,15510000,,,1,False,
2021-09-26,Films (English),4,Man on Fire,,12590000,,,2,False,
2021-09-26,Films (English),5,Kate,,11280000,,,3,False,
2021-09-26,Films (English),6,Grown Ups,,9250000,,,1,False,
2021-09-26,Films (English),7,Schumacher,,8040000,,,2,False,
2021-09-26,Films (English),8,Safe House,,6930000,,,2,False,
2021-09-26,Films (English),9,Nightbooks,,6790000,,,2,False,
2021-09-26,Films (English),10,The Marksman,,5210000,,,2,False,
2021-09-19,Films (English),1,Kate,,37400000,,,2,False,
2021-09-19,Films (English),2,Schumacher,,17290000,,,1,False,
2021-09-19,Films (English),3,Man on Fire,,16160000,,,1,False,
2021-09-19,Films (English),4,The Marksman,,14680000,,,1,False,
2021-09-19,Films (English),5,Nightbooks,,13160000,,,1,False,
2021-09-19,Films (English),6,The Equalizer 2,,12310000,,,1,False,
2021-09-19,Films (English),7,Firedrake the Silver Dragon,,9650000,,,1,False,
2021-09-19,Films (English),8,Safe House,,9060000,,,1,False,
2021-09-19,Films (English),9,Afterlife of the Party,,8100000,,,3,False,
2021-09-19,Films (English),10,First Kill,,6950000,,,1,False,
2021-09-12,Films (English),1,Kate,,38780000,,,1,False,
2021-09-12,Films (English),2,Afterlife of the Party,,23790000,,,2,False,
2021-09-12,Films (English),3,Worth,,13560000,,,2,False,
2021-09-12,Films (English),4,He's All That,,10930000,,,3,False,
2021-09-12,Films (English),5,SAS: Rise of the Black Swan,,9930000,,,3,False,
2021-09-12,Films (English),6,In Time,,8930000,,,1,False,
2021-09-12,Films (English),7,Noah,,7770000,,,1,False,
2021-09-12,Films (English),8,Vivo,,6960000,,,6,False,
2021-09-12,Films (English),9,Sweet Girl,,6570000,,,4,False,
2021-09-12,Films (English),10,Monte Carlo,,6200000,,,1,False,
2021-09-05,Films (English),1,He's All That,,36730000,,,2,False,
2021-09-05,Films (English),2,SAS: Rise of the Black Swan,,32730000,,,2,False,
2021-09-05,Films (English),3,Afterlife of the Party,,26710000,,,1,False,
2021-09-05,Films (English),4,Sweet Girl,,13390000,,,3,False,
2021-09-05,Films (English),5,Vivo,,9380000,,,5,False,
2021-09-05,Films (English),6,The Loud House Movie,,6640000,,,3,False,
2021-09-05,Films (English),7,Worth,,6480000,,,1,False,
2021-09-05,Films (English),8,The Secret Life of Pets,,6450000,,,3,False,
2021-09-05,Films (English),9,Welcome Home Roscoe Jenkins,,6270000,,,1,False,
2021-09-05,Films (English),10,Green Lantern,,6230000,,,1,False,
2021-08-29,Films (English),1,Sweet Girl,,48140000,,,2,False,
2021-08-29,Films (English),2,He's All That,,42810000,,,1,False,
2021-08-29,Films (English),3,SAS: Rise of the Black Swan,,35650000,,,1,False,
2021-08-29,Films (English),4,The Loud House Movie,,16910000,,,2,False,
2021-08-29,Films (English),5,The Old Ways,,13720000,,,1,False,
2021-08-29,Films (English),6,Vivo,,13430000,,,4,False,
2021-08-29,Films (English),7,The Witcher: Nightmare of the Wolf,,13300000,,,1,False,
2021-08-29,Films (English),8,The Secret Life of Pets,,10860000,,,2,False,
2021-08-29,Films (English),9,The Kissing Booth 3,,9560000,,,3,False,
2021-08-29,Films (English),10,Tomb Raider,,8430000,,,1,False,
2021-08-22,Films (English),1,Sweet Girl,,57160000,,,1,False,
2021-08-22,Films (English),2,The Kissing Booth 3,,26170000,,,2,False,
2021-08-22,Films (English),3,Beckett,,23870000,,,2,False,
2021-08-22,Films (English),4,Vivo,,21960000,,,3,False,
2021-08-22,Films (English),5,The Loud House Movie,,13860000,,,1,False,
2021-08-22,Films (English),6,The Secret Life of Pets,,10110000,,,1,False,
2021-08-22,Films (English),7,Hotel Transylvania 3: Summer Vacation,,8550000,,,3,False,
2021-08-22,Films (English),8,The Girl Next Door,,6900000,,,1,False,
2021-08-22,Films (English),9,Alvin and the Chipmunks: Chipwrecked,,6870000,,,1,False,
2021-08-22,Films (English),10,Resort to Love,,6320000,,,4,False,
2021-08-15,Films (English),1,The Kissing Booth 3,,90860000,,,1,False,
2021-08-15,Films (English),2,Vivo,,37050000,,,2,False,
2021-08-15,Films (English),3,Beckett,,23580000,,,1,False,
2021-08-15,Films (English),4,Hotel Transylvania 3: Summer Vacation,,21460000,,,2,False,
2021-08-15,Films (English),5,Aftermath,,15870000,,,2,False,
2021-08-15,Films (English),6,Resort to Love,,9860000,,,3,False,
2021-08-15,Films (English),7,The Kissing Booth,,8590000,,,1,False,
2021-08-15,Films (English),8,The Kissing Booth 2,,8370000,,,1,False,
2021-08-15,Films (English),9,Dead Man Down,,7580000,,,2,False,
2021-08-15,Films (English),10,Untold: Malice at the Palace,,6450000,,,1,False,
2021-08-08,Films (English),1,Aftermath,,24200000,,,1,False,
2021-08-08,Films (English),2,Resort to Love,,23480000,,,2,False,
2021-08-08,Films (English),3,Vivo,,21940000,,,1,False,
2021-08-08,Films (English),4,The Vault,,10870000,,,1,False,
2021-08-08,Films (English),5,The Losers,,8040000,,,1,False,
2021-08-08,Films (English),6,The Last Letter From Your Lover,,6850000,,,3,False,
2021-08-08,Films (English),7,Hotel Transylvania 3: Summer Vacation,,6250000,,,1,False,
2021-08-08,Films (English),8,Dead Man Down,,5840000,,,1,False,
2021-08-08,Films (English),9,Wish Dragon,,5150000,,,5,False,
2021-08-08,Films (English),10,World Trade Center,,5050000,,,1,False,
2021-08-01,Films (English),1,Resort to Love,,28050000,,,1,False,
2021-08-01,Films (English),2,The Last Letter From Your Lover,,18890000,,,2,False,
2021-08-01,Films (English),3,Trollhunters: Rise of the Titans,,8960000,,,2,False,
2021-08-01,Films (English),4,Fear Street Part 1: 1994,,6570000,,,5,False,
2021-08-01,Films (English),5,Wish Dragon,,6290000,,,4,False,
2021-08-01,Films (English),6,Fear Street Part 3: 1666,,6190000,,,3,False,
2021-08-01,Films (English),7,Twilight,,5840000,,,3,False,
2021-08-01,Films (English),8,Fear Street Part 2: 1978,,5840000,,,4,False,
2021-08-01,Films (English),9,The Twilight Saga: Breaking Dawn: Part 2,,5200000,,,2,False,
2021-08-01,Films (English),10,The Twilight Saga: New Moon,,5030000,,,2,False,
2021-07-25,Films (English),1,Trollhunters: Rise of the Titans,,16130000,,,1,False,
2021-07-25,Films (English),2,The Last Letter From Your Lover,,13140000,,,1,False,
2021-07-25,Films (English),3,Twilight,,12550000,,,2,False,
2021-07-25,Films (English),4,Fear Street Part 3: 1666,,12350000,,,2,False,
2021-07-25,Films (English),5,The Twilight Saga: New Moon,,10320000,,,1,False,
2021-07-25,Films (English),6,Fear Street Part 1: 1994,,9240000,,,4,False,
2021-07-25,Films (English),7,The Twilight Saga: Breaking Dawn: Part 2,,9240000,,,1,False,
2021-07-25,Films (English),8,The Twilight Saga: Eclipse,,9220000,,,1,False,
2021-07-25,Films (English),9,Fear Street Part 2: 1978,,9100000,,,3,False,
2021-07-25,Films (English),10,The Twilight Saga: Breaking Dawn: Part 1,,8250000,,,1,False,
2021-07-18,Films (English),1,Fear Street Part 3: 1666,,20080000,,,1,False,
2021-07-18,Films (English),2,Fear Street Part 2: 1978,,16820000,,,2,False,
2021-07-18,Films (English),3,Fear Street Part 1: 1994,,14370000,,,3,False,
2021-07-18,Films (English),4,Gunpowder Milkshake,,11770000,,,1,False,
2021-07-18,Films (English),5,The Water Man,,11630000,,,1,False,
2021-07-18,Films (English),6,This Little Love of Mine,,8810000,,,2,False,
2021-07-18,Films (English),7,Wish Dragon,,8550000,,,3,False,
2021-07-18,Films (English),8,Fatherhood,,7790000,,,3,False,
2021-07-18,Films (English),9,Twilight,,7640000,,,1,False,
2021-07-18,Films (English),10,Rust Creek,,6560000,,,1,False,
2021-07-11,Films (English),1,Fear Street Part 1: 1994,,19550000,,,2,False,
2021-07-11,Films (English),2,Fear Street Part 2: 1978,,16060000,,,1,False,
2021-07-11,Films (English),3,Fatherhood,,12830000,,,2,False,
2021-07-11,Films (English),4,Warcraft,,10990000,,,2,False,
2021-07-11,Films (English),5,Wish Dragon,,10590000,,,2,False,
2021-07-11,Films (English),6,This Little Love of Mine,,9390000,,,1,False,
2021-07-11,Films (English),7,Mother's Day,,9200000,,,1,False,
2021-07-11,Films (English),8,How to Train Your Dragon: The Hidden World,,9030000,,,1,False,
2021-07-11,Films (English),9,Kung Fu Panda 3,,8870000,,,2,False,
2021-07-11,Films (English),10,The Huntsman: Winter's War,,7460000,,,1,False,
2021-07-04,Films (English),1,Fatherhood,,25680000,,,1,False,
2021-07-04,Films (English),2,Fear Street Part 1: 1994,,16620000,,,1,False,
2021-07-04,Films (English),3,Wish Dragon,,15260000,,,1,False,
2021-07-04,Films (English),4,The Ice Road,,13690000,,,1,False,
2021-07-04,Films (English),5,Good on Paper,,10580000,,,1,False,
2021-07-04,Films (English),6,Kung Fu Panda 3,,7690000,,,1,False,
2021-07-04,Films (English),7,Warcraft,,7650000,,,1,False,
2021-07-04,Films (English),8,Fatale,,6460000,,,1,False,
2021-07-04,Films (English),9,Skylines,,6130000,,,1,False,
2021-07-04,Films (English),10,The Mitchells vs. The Machines,,4890000,,,1,False,
